musicname & artist,length,rms_mean,rms_var,bpm,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,percussive_mean,percussive_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,chroma_frequencies_mean,chroma_frequencies_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
Without You - Ascence,1323000,0.2664053,0.013803432,151.9990809,0.138069539,0.119006341,1.16E-05,0.05422636,-1.60E-06,0.012875421,2944.992562,356982.9521,2644.124752,136382.1456,6073.450775,1386521.861,0.3812709,0.08130231,-1.829679,4498.1235,65.255005,615.9698,-9.40798,455.69205,26.323538,143.6644,-8.983783,259.66336,8.121886,102.980774,-2.5301178,76.4488,6.196558,90.92961,-6.1877236,109.01756,1.0310544,89.19792,-6.2494,106.23768,0.20849043,112.114235,-4.7331085,86.79277,2.2265885,81.62849,-0.24123044,86.23711,4.311911,65.02397,-0.85628396,78.98559,1.6726352,86.82169,-5.6936426,95.697296,-0.23390457,73.326164
You (feat. Brenton Mattheus) - Mendum,1323000,0.24801446,0.008384512,89.10290948,0.119952381,0.105563807,-1.04E-05,0.053537976,0.00015212,0.006352759,2923.329748,675053.1044,2902.533889,242627.0104,6524.227216,3021254.478,0.37408707,0.07776118,-52.359207,10649.465,66.15146,764.11926,17.871351,532.0021,25.819326,277.77588,1.8939381,195.56445,1.5292844,100.75802,0.62791103,93.6393,0.088559836,76.669266,-4.0388904,68.04884,4.18318,85.975876,-0.27335015,57.58975,3.8953707,52.509438,-1.1180639,52.028717,2.9528594,47.71132,-2.809316,37.392906,-1.646473,53.299286,1.8051012,38.204777,6.9036713,46.641026,-4.4262886,58.94917,6.2352524,66.61975
Wild Side (feat. Riell) - Hoober,1323000,0.21648626,0.016896928,129.1992188,0.083924414,0.076881107,2.80E-05,0.0339586,0.000378268,0.01633388,2272.55378,1236982.828,2561.875409,430104.8816,4944.903432,6292727.743,0.35056868,0.09063832,-91.24544,10838.367,99.56185,1627.2018,23.884893,942.5298,16.673271,275.64484,0.82315403,201.63208,2.3834453,175.17517,-0.13128275,115.80066,1.438415,116.668686,-1.8461697,88.5582,4.7852626,78.25505,-3.9457955,74.36581,4.938313,54.52845,-1.0767622,64.87489,9.46915,86.887955,1.7965982,62.219814,4.5572906,58.471992,-0.5727641,50.659817,5.470177,59.848564,-2.4656012,50.70667,6.0548368,63.0158
Arabian Nights - RudeLies & Facading,1323000,0.30478594,0.013193609,103.359375,0.116269085,0.102750585,-9.64E-05,0.054801952,-0.001039927,0.020037489,2810.711265,274394.076,2730.334719,106293.1057,6097.196464,1142809.224,0.44022232,0.08928859,14.252389,5319.334,72.10852,392.31424,-3.0751781,175.6635,19.942812,113.96112,-3.8349223,138.58322,11.400196,73.13029,-1.4011111,95.389946,4.838424,83.266304,-2.1715782,67.13254,4.370186,50.51499,-1.6883858,51.86821,6.382182,31.50838,-1.8606806,31.348701,3.8587189,32.930927,0.6965857,29.238789,5.7785773,35.976982,-1.2256345,43.2061,2.9369032,37.418667,-2.0982006,31.730015,3.8195438,47.36265
Blue - 3rd Prototype,1323000,0.160392,0.013197553,129.1992188,0.140571429,0.120811102,-9.83E-06,0.023126513,5.15E-05,0.00645208,2792.410762,493931.0839,2445.913146,338621.9366,5534.899865,3053940.684,0.4018782,0.08692866,-81.4739,9896.199,63.311447,549.17773,-30.979958,1706.6927,9.078009,609.0092,-7.212755,400.08,-1.4789363,506.3873,-2.8535824,173.11873,0.2852084,160.19289,-5.226357,161.53703,6.755368,90.56247,-8.484735,91.31138,1.6809328,58.627056,-6.3974004,68.9133,-0.32586312,53.844765,-2.3160021,60.452446,1.8899966,63.104996,-1.970036,76.248474,5.961547,69.53357,-1.1933196,64.87224,9.348734,109.86837
Renegade (feat. Harley Bird & Valentina) - 3rd Prototype,1323000,0.15414065,0.010653234,129.1992188,0.10531746,0.094225693,4.80E-06,0.024565674,3.86E-05,0.003958658,2576.688765,568947.5831,2671.218167,254870.1035,5683.836464,2850995.711,0.33796537,0.09518105,-130.84837,11305.955,79.657555,777.0422,-1.6519938,797.6478,19.375397,189.9304,4.3117228,214.08458,6.0594363,187.37375,5.6855235,92.476875,6.852224,95.486855,1.7895536,86.297615,2.1287804,107.575516,-0.6841646,78.00208,3.650228,72.261765,-0.517188,76.556885,1.5034664,114.35305,-8.282465,102.06612,3.4753063,118.12799,-7.0492043,104.50169,2.1885989,96.46509,0.7605027,102.686554,1.7986237,101.736115
Olympus - 32Stitches,1323000,0.21498983,0.010036318,112.3471467,0.106238851,0.094952158,0.000370195,0.03382107,0.001445801,0.008689968,2592.557588,784975.2227,2566.782406,216119.4778,5524.774926,2824727.225,0.37941834,0.08922384,-41.588253,4450.974,81.11125,1337.4716,-0.9549317,354.0164,29.683575,166.38087,0.27789363,94.78211,10.633933,105.13796,-2.3855789,68.907074,5.1608715,75.30283,-2.0748394,45.054302,5.83891,56.25837,-1.2656916,42.664852,4.8455834,37.589817,0.06090366,46.31381,6.3776016,46.30224,2.01273,49.240208,9.229607,51.13393,5.389099,59.58757,8.185457,56.569706,1.1638218,38.486515,5.4190936,38.78187
You Are - Alex Holmes & Dark Point,1323000,0.2614833,0.019616835,103.359375,0.088421013,0.080602737,-0.000102625,0.071902975,-0.000364965,0.007425724,2549.657961,946540.23,2640.762287,245684.1325,5464.387791,3648622.439,0.3617674,0.09078873,-96.42113,15820.8545,66.98492,800.93945,6.4218507,1026.7063,19.38617,822.75446,-7.296299,342.78983,2.3627439,358.26117,0.17024274,229.17737,1.6850638,145.60973,-2.3191926,163.46297,1.1544935,192.3168,-12.374083,143.11478,-3.9605055,132.5501,-11.500614,174.18094,-7.5905514,257.51532,-11.131014,196.88992,0.42379487,134.58305,-6.8159904,143.23924,-1.1158222,171.24892,2.2161157,177.56482,5.2014427,109.286865
SHE - Andromedik,1323000,0.07101068,0.000978007,86.1328125,0.086511716,0.079027439,-5.16E-06,0.00351469,-3.76E-05,0.001204916,2195.460596,1015827.802,2314.711702,561190.3022,4817.266704,4237400.835,0.3877137,0.086051136,-173.24507,8400.391,102.99151,2081.5964,1.4451213,350.822,20.197075,355.69107,3.499156,120.23745,10.1774845,171.19043,-0.31388974,75.37913,4.515732,67.00882,-4.3229694,55.450874,5.567648,76.90515,-3.5647864,39.673096,1.2713983,51.82609,-3.7900305,36.236423,1.8223819,40.363964,-3.691976,33.388565,-0.19509472,40.303104,-4.2430377,39.77021,-0.1127376,62.848873,-3.2856033,50.843018,1.5481335,58.319138
Ride Or Die - Anixto,1323000,0.33503127,0.022052051,123.046875,0.069611489,0.06476573,-2.70E-05,0.10200997,-0.000591272,0.016674902,2494.637633,681364.2274,2745.008161,274574.6842,5723.273725,3365219.537,0.50830525,0.08265869,-58.79303,12224.452,75.60024,1013.98914,10.169191,523.35834,17.218191,264.09192,8.722643,163.51984,16.981426,181.73727,1.2745626,165.3982,5.548387,185.89742,1.374332,100.81568,6.903916,96.13972,1.1267985,91.35294,7.495271,64.8076,1.0781913,67.01039,6.8272557,77.13029,2.635607,63.869644,8.056,56.558697,-2.4562633,66.675064,5.7823877,43.10589,-1.23307,50.93019,3.0989919,41.912174
Red Line - Anne Yvette,1323000,0.21585539,0.008950744,112.3471467,0.078544974,0.072375661,-0.000709111,0.032233924,-0.001756511,0.010179145,2111.805378,1251162.995,2329.951755,902237.1828,4768.91283,6797519.965,0.42551595,0.09255419,-95.97815,11955.457,104.42198,2504.317,22.940842,958.5255,20.717602,365.27594,4.283031,172.06241,9.899676,165.2307,3.9430597,112.49429,8.919383,101.06853,1.9243827,92.250595,6.7062755,76.39602,-1.4367082,76.25952,3.5141141,58.114178,-0.49616408,79.05205,3.192032,57.806156,-1.1842507,49.87938,4.2931075,54.53217,-1.859208,67.73509,1.3613276,45.909203,-1.844649,66.56429,0.24316557,58.46418
Humanity - Max Brhon,1323177,0.1903664,0.014208834,112.3471467,0.07646067,0.070614436,-1.37E-05,0.028145002,7.62E-05,0.008857458,1616.94211,1047867.014,1625.336672,863797.9596,3315.675953,5007722.95,0.4021902,0.08341437,-114.055534,19003.207,130.0186,3412.0503,-7.4234858,578.5781,4.8602104,735.6696,1.71944,169.95528,6.883819,140.46419,-6.068964,108.34149,-2.4742029,178.12532,-5.795107,63.787075,1.1066487,69.70057,-6.3219385,66.8502,-6.3973365,107.33438,-7.596291,63.07281,-0.6903914,49.56985,-0.1820356,74.02854,1.1811516,45.54202,-3.822495,38.276062,0.019813783,33.62739,-3.2483146,32.33968,0.27514243,27.378117
Warriors - Asketa & Natan Chaim x Requenze x M.I.M.E,1323000,0.32410485,0.017240658,103.359375,0.078360544,0.072220169,-1.46E-05,0.06886611,0.003055564,0.022604872,2237.616345,1081438.191,2574.948808,324444.1397,5049.548633,4904334.242,0.47870633,0.081431456,-43.748592,7686.525,92.06808,1208.5452,15.737202,397.89468,21.390242,436.9179,4.116768,280.6536,12.818527,152.65295,3.6422837,137.5363,7.842543,116.89544,-2.394716,90.48159,2.9510815,107.0327,-2.226716,103.8985,6.7379107,73.707695,-0.103445634,63.197636,4.892362,64.65888,0.38086912,57.940628,2.7780457,60.30818,-3.9937234,60.069477,2.0661123,41.655003,-3.6873496,36.204273,1.0147903,40.07797
How We Do It (ft. Marvin Divine) - Axol & Hoober,1323000,0.16185881,0.013078162,151.9990809,0.087447468,0.079800408,-3.88E-06,0.022734227,-0.000119841,0.009024381,2032.402847,1071503.594,2155.080572,463950.5923,4305.894796,4875388.032,0.43033874,0.09074109,-118.42954,9143.172,108.95279,1894.6537,-8.357748,395.853,12.68882,262.69785,-8.870128,208.6143,12.397345,186.4601,4.2236805,129.42914,4.300877,109.79292,-2.4800406,125.90607,8.66539,106.40301,4.695878,103.147865,2.6440635,69.31695,0.48732662,68.22065,8.768667,54.072575,0.5948893,54.8326,-1.1691041,61.09297,-3.277727,66.95713,4.58773,44.7471,-3.0308044,44.375458,-2.7958872,53.549706
Devil - Barren Gates,1323000,0.35538155,0.016675873,99.38401442,0.092835979,0.08421746,-1.30E-05,0.0889221,-1.10E-05,0.02031846,2220.025446,806705.4222,2362.13366,452200.8434,4909.936977,4862435.727,0.3659488,0.09006939,-11.600876,7440.3677,102.922264,2059.3828,-4.9392076,352.88013,12.82596,240.5136,-0.56751615,194.38281,15.075407,166.08441,-5.910772,167.43192,6.7649283,105.99168,-2.890426,173.28596,-7.1905136,137.82178,-4.4285016,70.71072,5.211381,63.381996,-7.2653756,73.18017,-0.2281204,65.498634,-10.004467,78.676994,0.47492722,82.34786,2.135174,48.986347,3.8906076,63.576107,0.7185473,55.752087,4.2682304,51.557022
Pray That You'll Be Dead To Me - Barren Gates & Jon Becker,1323000,0.25011393,0.005123418,92.28515625,0.119312925,0.105077351,7.38E-06,0.041653965,-0.000119975,0.011184795,2737.448143,729836.4663,2688.212156,119809.7599,5929.947476,2105066.757,0.4188238,0.08380565,-24.942413,4216.8237,74.41733,904.35846,-2.3583071,404.62375,19.84174,287.77676,7.0023675,188.74606,17.062483,156.5009,-0.38871747,144.03897,11.46181,113.878334,0.40003517,132.68874,11.593614,142.43198,1.9190584,86.74086,6.6291347,72.4109,-0.36222282,95.44329,-2.2154818,80.5696,-3.4069726,72.21634,-1.813745,57.35177,-4.647967,44.96253,-2.7493482,43.579666,-8.639738,54.737106,0.52684045,51.377148
Burning Bridges - Beatcore & Ashley Apollodor,1323000,0.20732601,0.004615619,143.5546875,0.124174603,0.108755271,-1.17E-06,0.030422006,-1.13E-05,0.007722001,2693.286373,1155372.792,2650.866046,487461.2723,5706.436327,5615047.112,0.32951218,0.08571455,-64.26699,6721.5156,85.44415,2292.2546,1.9874362,622.21313,21.730322,357.5621,8.330263,196.83511,-5.870784,294.11243,0.32703063,158.45805,-9.665987,251.22064,-1.490354,111.44004,-7.907937,167.62859,-3.451772,121.72177,1.5740442,103.49833,-11.400932,137.5521,7.029885,103.27036,-7.9975934,77.6079,-1.934797,98.32465,-7.0804424,83.5265,-1.2717172,79.03669,-10.671788,86.84775,1.7873706,46.358566
Everyday - Beatcore & Ashley Apollodor,1323000,0.21286555,0.006505109,92.28515625,0.099139078,0.089310521,-3.91E-07,0.03035812,3.19E-05,0.009867153,2161.484681,1238877.548,2184.4173,414157.414,4167.053969,4208678.39,0.28673002,0.08830107,-90.487175,6071.6445,105.98539,2092.493,-16.64595,1048.413,18.927181,295.9761,-1.2898123,121.78974,-16.596895,437.35236,-11.11106,235.12123,-4.7401166,220.04976,-13.200867,105.49427,-11.407621,155.95917,-6.9245505,76.579834,-7.9736032,77.17564,-11.503265,81.05056,0.26451254,65.926,-6.9582286,81.256714,-3.7137,62.566025,-10.432589,69.70115,-3.5540087,66.41221,-9.413802,97.58304,0.6925451,62.304726
A Stranger's Dead - Cadmium X Paul Flint,1323000,0.14172691,0.004687558,151.9990809,0.084812547,0.077619379,1.83E-06,0.0139146,1.00E-05,0.004182644,1788.392836,1134176.031,1917.402833,769515.0516,3643.082137,5686938.997,0.3970776,0.091802515,-139.2017,23142.46,117.991776,2107.1428,10.199313,831.71265,18.530163,147.72285,-0.97770214,86.86353,3.1426315,131.98967,-5.3768005,93.326096,-1.0206009,132.84892,-8.835176,104.45234,5.366417,72.32907,3.214264,59.892807,5.119806,79.27068,2.317563,56.43347,1.4778826,75.554955,-2.4346027,83.73892,0.816763,108.74145,-4.3955793,45.35608,1.8219604,43.68483,-0.20689473,42.435116,2.5926683,45.962402
How Do You Know - Arlow,1323000,0.2515493,0.007443586,143.5546875,0.130327286,0.113342085,-0.00017926,0.045429956,-7.90E-06,0.009823973,3144.941815,1176124.992,3029.130962,460660.617,7105.252869,5838364.43,0.31381372,0.0934493,-36.76158,7297.9937,71.299416,2055.1194,21.220201,387.07547,12.090647,222.87958,-0.35044798,115.28404,-6.29692,195.86049,-3.2643552,101.304825,-11.279351,186.2731,-5.921779,86.31791,-7.858199,110.88603,-12.411548,119.96713,-4.7723765,93.04144,-11.977126,112.98733,1.088135,89.4534,-8.103488,89.34669,2.2081103,64.62566,-1.2692074,72.65077,1.1990237,99.25282,0.70609194,75.98072,6.183613,82.67336
About You - Ascence,1323000,0.26276556,0.013606685,151.9990809,0.120111867,0.105685006,-5.12E-07,0.047775052,1.75E-06,0.015198367,2752.821149,430075.8339,2546.348025,163877.9683,5662.536593,1648953.028,0.43668127,0.08284984,-6.9418983,3944.623,71.78255,695.78094,-14.830353,525.898,29.582588,121.28543,-0.64706403,128.36537,11.199125,85.54564,-4.4673023,137.49164,4.6417313,94.28749,-0.6468571,71.853004,6.8986716,74.61665,-3.322319,73.19403,1.4922513,59.2426,-4.119404,74.22938,0.68468934,75.696945,-8.100116,86.8805,-1.4489574,74.18454,-4.1500382,54.33324,3.476146,42.43351,-4.1068363,74.54733,1.5926833,107.92023
Places Like That - Ascence,1323000,0.2688505,0.009636375,151.9990809,0.06604384,0.061682051,-3.44E-06,0.0531258,-1.24E-05,0.011403663,1972.902675,812296.5532,2271.928071,602897.8088,4440.814814,4855640.844,0.4000424,0.0846451,-56.498356,8958.113,113.11675,2188.068,2.0984488,250.32242,20.63082,164.58833,7.884412,128.1545,11.764084,81.66468,3.9613929,100.03073,6.565449,78.09658,1.4270713,68.38163,0.8869653,45.212532,-2.1449327,51.365738,5.234752,65.559975,3.7019522,58.108166,9.217766,65.00705,4.42204,71.2555,7.660315,63.979294,0.019007822,51.643974,2.1621735,66.05366,-4.723781,48.51705,0.3344192,55.933647
Over The Sun - Coopex,1323000,0.1519909,0.006602135,123.046875,0.098165533,0.088529061,1.38E-06,0.019221108,4.66E-05,0.00379161,2180.170571,657468.6955,2254.167499,364168.7002,4314.319745,4010792.084,0.38969347,0.09237693,-109.09962,4461.175,98.01003,1220.9508,-23.761,983.2704,12.486873,331.90213,15.212371,204.51492,1.8456963,178.53062,-7.299608,183.26968,15.07944,125.06903,10.120918,114.72596,5.7661014,80.5256,4.7750444,81.74717,12.812076,57.11108,1.6463565,52.091454,2.445528,41.2366,-3.2586591,48.739193,-0.54636395,67.55517,-1.6155809,51.010708,5.4261885,81.80616,0.3979421,93.59568,5.5564775,107.51879
You & Me - Coopex & NEZZY,1323000,0.15291479,0.01322329,151.9990809,0.102461829,0.091963403,2.25E-07,0.016328415,-3.41E-05,0.011686322,2372.624808,1217441.85,2418.700414,713702.763,5129.464816,6266400.155,0.3537842,0.09082599,-127.38078,9557.85,88.49891,1346.7708,1.58673,943.17413,4.4938025,568.75275,1.8841417,227.63847,-2.3186178,263.86945,-0.18557304,160.73839,4.317627,171.36917,-6.086589,103.82238,0.94053173,149.0397,-6.784695,83.531624,-0.5038683,86.98609,-2.5165894,83.33355,2.6500716,100.002785,-1.8035424,87.71006,1.594225,87.77986,-2.2824411,63.777393,-1.1176678,74.48728,-5.291649,54.656055,-0.06364304,56.726345
Fairytale (feat. Amanda Collis) - Culture Code,1323970,0.16251266,0.01145251,95.703125,0.078978376,0.072740792,-3.89E-06,0.02422571,-7.20E-05,0.005973595,1898.18439,949103.5114,2204.980158,416007.4796,4010.854685,5015669.766,0.320396,0.09450735,-145.98515,6602.185,110.76767,1327.8967,4.111511,606.3126,12.638164,581.82434,5.3070564,229.27086,-3.0569246,317.24268,-8.886423,217.58368,-1.107426,182.68451,-8.887908,142.06026,7.9823623,248.33469,-16.307564,140.41696,-1.4373238,121.8278,-11.248281,104.76956,-8.694708,99.00222,-5.821002,109.31975,-6.965017,142.423,-7.022872,113.55247,4.4425216,124.33516,-3.8577292,124.34694,2.1720796,100.24926
Gravity - Diamond Eyes,1323000,0.23778276,0.009525205,151.9990809,0.070269841,0.065331991,-2.72E-06,0.04726339,1.89E-05,0.007116485,1890.295796,772358.6149,2350.636373,395711.6502,4086.758621,4937660.958,0.34122404,0.086662345,-85.59764,8098.639,114.31015,1561.8939,9.856942,424.24738,14.164969,238.09995,11.9238615,138.52661,7.9504642,111.86934,1.9183346,94.0045,5.014989,106.70222,-6.9059114,116.61163,8.705687,76.97362,-4.8957715,76.07774,6.520238,60.40683,-5.9068146,103.10621,1.025239,71.59071,-4.507318,68.80536,7.248569,65.20887,-7.1338797,76.70649,5.4340243,55.802086,-1.3411746,61.080925,-2.3083465,77.9034
Echoes - Domastic & Anna Yvette,1323000,0.257484,0.009962481,129.1992188,0.124433107,0.108949509,1.24E-05,0.055436283,-3.27E-05,0.009542861,3172.994036,891825.5222,3032.524918,154542.0758,7023.132532,2610614.583,0.43265018,0.092693634,-40.860935,3374.0125,54.326233,725.50494,7.573039,380.22308,14.839644,286.54147,8.055161,182.57341,11.452471,159.0461,13.333476,185.16866,16.130686,129.91684,12.324474,131.96019,18.195133,162.32729,4.56973,101.425804,4.816063,80.14678,4.20427,62.900528,8.127598,65.72275,-1.1203293,70.54342,1.3261595,94.49984,-0.7841835,64.53074,-0.60647887,88.11988,-3.036927,88.027534,3.2230966,86.69429
Hurts Like This (feat. Veronica Bravo) - Emdi,1323000,0.1856638,0.015313033,123.046875,0.094848073,0.085851916,-8.04E-05,0.022392908,-0.00025981,0.013652559,2480.673871,905427.2815,2694.143993,264443.1667,5591.320357,3820930.967,0.43265453,0.093944915,-106.616234,9171.695,83.31147,1219.107,7.629409,569.44977,21.56413,451.62994,10.756851,212.24255,11.214326,199.38158,1.932983,159.61542,7.98859,202.90195,-0.5269762,111.90548,2.078112,91.15865,-5.5093665,82.42743,1.7304968,69.93157,-3.9089406,51.178925,0.21590431,61.809162,-2.4172325,74.28073,0.1966257,50.92473,-3.6041732,57.77138,1.4811157,81.22105,-2.2761097,71.31233,3.529311,62.03935
CTRL Z - Halvorsen,1323000,0.14249086,0.005823679,123.046875,0.103356009,0.092673544,-0.000251773,0.016053215,7.30E-05,0.00429835,2512.693373,908721.8517,2522.822772,325180.6511,5313.076206,4108604.282,0.3153814,0.090133995,-111.833725,8007.7817,84.06941,1766.7427,-10.906984,483.96478,5.94614,420.49554,-1.5876684,161.10974,1.6784284,202.22621,-9.459844,279.63037,-1.6451008,155.62732,-8.235353,129.26117,-3.1180873,132.57903,-3.1752968,113.035774,2.051836,122.48308,-3.048841,119.672935,-1.1824176,114.128685,4.069837,76.82645,4.293706,106.79797,-5.7259183,139.8538,3.9547205,85.91626,-5.5882187,90.683266,-0.18617366,70.8132
M?s Y M?s (feat. Daniel Levi) - Cartoon,1323000,0.24819854,0.008942813,117.4538352,0.085272109,0.078000776,3.07E-05,0.04845755,0.000197212,0.009089407,1952.885371,950493.2186,2210.506614,503864.5224,4019.563194,4458127.868,0.35301813,0.08835962,-70.53735,8933.092,114.38373,1988.4373,1.0812135,576.8954,8.608274,268.2955,8.501436,209.95805,4.8928566,185.99384,1.8303862,157.97572,0.62497246,98.59704,-5.7833185,85.72059,7.593639,149.79709,-1.94691,60.77629,-1.2869177,60.601944,-0.7584992,93.68465,2.735334,101.257095,-0.736732,99.03153,-0.7882598,92.347115,-7.669302,65.14751,-0.03366259,54.34427,-9.663142,67.91947,-2.7799063,47.547226
Home Soon (feat. Micah Martin) - Convex,1323000,0.2604588,0.007243587,89.10290948,0.146848073,0.125283716,-1.31E-05,0.05092441,-1.55E-05,0.008969467,3183.201847,525319.9642,2965.982297,82802.10249,6966.241209,1566088.129,0.37973198,0.07936529,-12.209953,4561.9155,61.50274,546.7837,9.333304,330.66904,16.11999,208.91795,-2.5216072,181.35715,2.461888,272.4241,9.186712,123.753944,14.50852,120.4488,-5.242546,110.58607,10.441988,102.327,-3.374814,102.36528,7.506446,117.1566,-3.7377117,83.68214,2.5940614,98.44419,-0.32267737,65.02924,4.8210497,66.59084,-6.192154,87.51008,6.4954023,74.63157,-0.07605009,61.53893,0.38546222,66.81301
I Miss You - Coopex,1323000,0.21874964,0.00626728,143.5546875,0.122573696,0.107549385,3.48E-06,0.033067152,-5.84E-05,0.009768136,2843.04295,1314099.812,2983.480453,456314.8118,6477.331666,6507994.944,0.41422042,0.089441486,-62.52727,3418.752,90.974365,1149.1328,6.0225024,720.3658,3.6549983,342.42636,20.915087,305.07455,-1.7200446,280.72122,9.656356,157.74295,5.377652,132.81364,7.639606,109.275154,5.4963317,70.950134,-1.1802691,75.446556,8.783247,55.126415,-2.911567,68.41099,9.241351,70.01239,-2.4182816,52.811188,3.968722,50.808212,-1.7679226,67.2529,5.7451773,41.728615,-1.2047462,64.19143,7.2652593,62.38393
Don't Want U Back (feat. ?WN & whogaux) - Johnning,1323000,0.19205563,0.005105599,99.38401442,0.107456538,0.095909631,4.14E-06,0.02261372,-7.68E-07,0.010851118,2464.435704,741586.6193,2521.205171,201423.6876,5149.710527,3417581.694,0.34569213,0.08944791,-57.313576,4314.295,91.81736,1173.1461,-5.7051725,297.54312,18.630968,249.5059,-0.8569831,136.25836,6.6521926,86.58102,3.6894097,95.75258,5.4730573,95.49792,3.2102911,79.61388,1.6914289,60.825394,-4.0368867,65.94771,5.9933724,80.55861,-8.041486,67.980865,0.8355931,45.605755,-2.2501829,44.632397,6.3639646,40.845116,-3.892524,77.496796,8.107726,42.492092,-1.6906366,49.217056,4.508783,43.839935
What I Want - JPB,1323000,0.16776748,0.015243086,99.38401442,0.094404384,0.085492196,-0.000315874,0.03474533,-0.000994983,0.004534036,2448.717769,1025398.29,2635.770521,541992.9404,5535.64986,5274124.967,0.4705927,0.08748763,-139.8611,9789.36,75.12708,1698.7708,8.517897,905.76935,20.56786,323.93512,8.906508,247.44771,8.621502,211.24579,4.549478,117.12338,7.477043,173.3878,1.842815,92.54639,5.390443,117.32625,1.6189547,94.027245,5.6924767,102.31974,-1.136255,84.615746,2.8979797,68.932556,1.7849015,89.544556,3.8654225,67.927765,1.1284674,66.425865,4.6123605,70.28721,-0.22640453,101.02462,6.954755,108.86711
